sample_date,sample_id,state,location_type,water_source,season,ph,turbidity_ntu,tds_mg_l,dissolved_oxygen_mg_l,bod_mg_l,fecal_coliform_mpn,total_coliform_mpn,nitrate_mg_l,fluoride_mg_l,chloride_mg_l,hardness_mg_l,temperature_c,arsenic_ug_l,iron_mg_l,population_served,sanitation_access_percent,cholera_outbreak,typhoid_outbreak,dysentery_outbreak,hepatitis_a_outbreak,overall_outbreak
2023-01-06 17:49:59.479965331,WQ000119,Arunachal Pradesh,Rural,River,Post-Monsoon,6.05,7.13,102.66,5.28,2.56,3.47,8.91,56.4,0.41,68.62,107.89,24.72,28.81,0.23,100,40,0,0,0,0,0
2023-01-06 19:00:04.560304020,WQ000120,Tripura,Rural,River,Post-Monsoon,6.58,5.92,75.03,5.46,2.24,90.9,213.36,0.56,0.9,5.0,40.27,22.8,5.72,1.72,200,40,1,0,0,0,1
2023-01-06 20:10:09.640642709,WQ000121,Mizoram,Rural,Stream,Monsoon,6.53,2.65,50.0,5.08,1.62,21.14,53.58,13.65,0.19,35.73,179.5,23.38,0.38,0.33,50,60,0,0,0,0,0
2023-01-06 21:20:14.720981398,WQ000122,Arunachal Pradesh,Rural,Stream,Monsoon,6.21,8.53,287.03,7.15,0.73,33.52,94.53,13.78,0.01,70.58,153.19,28.12,20.53,1.5,50,40,0,0,0,0,0
2023-01-06 22:30:19.801320088,WQ000123,Meghalaya,Rural,Pond,Monsoon,5.48,1.2,210.94,5.55,2.16,91.86,189.17,4.74,1.47,65.59,118.72,23.74,15.45,0.91,100,40,1,1,1,0,1
2023-01-06 23:40:24.881658777,WQ000124,Assam,Rural,River,Post-Monsoon,8.25,3.83,219.56,9.17,1.3,9.29,25.67,20.22,0.12,84.38,117.86,23.19,1.49,0.3,100,80,0,0,0,0,0
2023-01-07 00:50:29.961997466,WQ000125,Assam,Rural,Spring,Post-Monsoon,7.02,1.41,291.1,8.25,0.65,12.56,25.57,2.75,0.05,5.0,121.95,21.93,4.48,0.25,500,60,0,0,0,0,0
2023-01-07 02:00:35.042336155,WQ000126,Meghalaya,Rural,Pond,Pre-Monsoon,8.26,0.71,350.51,3.17,1.01,242.64,776.34,15.04,0.25,31.81,97.27,29.39,14.18,0.84,50,20,1,1,1,1,1
2023-01-07 03:10:40.122674845,WQ000127,Mizoram,Rural,Pond,Monsoon,5.71,6.67,306.22,8.41,0.76,187.7,502.46,23.28,0.61,36.42,69.66,26.71,0.99,0.38,100,40,1,1,1,1,1
2023-01-07 04:20:45.203013534,WQ000128,Arunachal Pradesh,Rural,Stream,Monsoon,6.23,0.1,251.34,5.9,1.33,15.35,36.52,0.89,0.99,77.24,189.58,23.61,2.27,0.02,500,40,0,1,0,0,1
2023-01-07 05:30:50.283352223,WQ000129,Assam,Urban,Pond,Post-Monsoon,7.0,9.93,620.33,6.34,13.94,54.9,114.0,5.68,0.65,36.06,99.48,23.93,0.29,0.64,200,40,0,0,0,0,0
2023-01-07 06:40:55.363690912,WQ000130,Tripura,Rural,River,Pre-Monsoon,8.16,1.21,321.85,7.76,7.72,22.01,63.73,34.03,0.74,59.23,15.0,25.85,15.18,0.84,50,40,0,0,0,0,0
2023-01-07 07:51:00.444029602,WQ000131,Meghalaya,Rural,River,Pre-Monsoon,8.25,6.88,489.77,8.88,3.04,38.79,105.63,6.51,0.62,47.99,108.98,26.03,0.72,0.03,500,40,0,0,0,0,0
2023-01-07 09:01:05.524368291,WQ000132,Assam,Urban,River,Monsoon,6.18,31.28,176.88,5.81,5.77,96.41,314.51,10.04,0.6,86.29,68.67,28.43,13.96,0.19,200,80,1,1,0,1,1
2023-01-07 10:11:10.604706980,WQ000133,Assam,Urban,Spring,Post-Monsoon,6.35,17.44,536.93,6.82,2.1,91.29,308.57,23.64,1.04,51.64,87.85,27.38,1.34,0.1,500,20,1,1,0,1,1
2023-01-07 11:21:15.685045669,WQ000134,Meghalaya,Rural,Stream,Winter,6.93,5.71,273.21,7.21,4.18,26.98,74.86,16.69,0.11,43.93,42.51,21.01,5.48,1.98,50,40,0,0,0,0,0
2023-01-07 12:31:20.765384359,WQ000135,Arunachal Pradesh,Rural,Spring,Winter,7.89,10.87,742.22,8.38,5.28,46.68,113.96,3.99,0.04,36.75,149.43,20.02,12.91,0.17,1000,60,0,0,0,0,0
2023-01-07 13:41:25.845723048,WQ000136,Meghalaya,Rural,Stream,Monsoon,6.64,10.61,166.34,9.67,4.49,138.58,315.59,13.58,0.54,23.67,74.04,27.21,0.16,0.39,50,40,1,1,0,0,1
2023-01-07 14:51:30.926061737,WQ000137,Tripura,Rural,Spring,Pre-Monsoon,7.19,4.72,200.61,8.04,0.6,67.49,140.7,12.08,0.69,93.58,78.13,28.87,12.88,2.18,50,20,0,1,0,0,1
2023-01-07 16:01:36.006400426,WQ000138,Manipur,Rural,Spring,Monsoon,7.48,13.85,323.58,10.71,4.82,151.81,403.07,21.66,0.01,37.52,69.93,31.59,9.94,0.15,200,100,1,1,1,1,1
2023-01-07 17:11:41.086739116,WQ000139,Meghalaya,Rural,Spring,Pre-Monsoon,7.76,7.76,300.32,6.27,4.7,13.6,37.29,8.38,0.62,18.33,138.38,20.32,3.79,0.14,1000,60,0,0,0,0,0
2023-01-07 18:21:46.167077805,WQ000140,Arunachal Pradesh,Rural,Well,Post-Monsoon,7.79,7.76,185.83,5.93,3.5,37.43,86.81,12.7,0.27,83.74,129.96,29.78,2.59,0.47,500,80,0,0,0,0,0
2023-01-07 19:31:51.247416494,WQ000141,Arunachal Pradesh,Rural,Spring,Monsoon,7.1,26.93,556.35,5.84,5.22,81.32,171.44,7.56,0.63,9.05,54.67,22.31,2.27,1.12,200,60,1,1,0,1,1
2023-01-07 20:41:56.327755183,WQ000142,Assam,Urban,Spring,Post-Monsoon,8.08,6.72,541.63,6.74,7.74,9.18,28.55,15.34,0.47,34.82,53.82,26.65,17.66,0.38,50,60,0,0,0,0,0
2023-01-07 21:52:01.408093873,WQ000143,Tripura,Rural,Stream,Pre-Monsoon,6.03,15.0,302.34,6.51,2.4,92.04,259.73,7.49,0.24,32.9,75.99,29.19,3.09,0.03,200,80,0,1,0,1,1
2023-01-07 23:02:06.488432562,WQ000144,Meghalaya,Rural,Well,Winter,8.8,8.65,491.35,3.72,3.15,42.53,141.26,0.47,1.54,28.37,182.68,14.0,3.66,0.57,50,20,1,0,0,0,1
2023-01-08 00:12:11.568771251,WQ000145,Assam,Rural,Pond,Monsoon,7.45,46.28,549.1,4.45,1.19,18.12,57.7,7.26,0.07,41.15,70.96,26.38,0.41,0.11,200,80,1,0,0,0,1
2023-01-08 01:22:16.649109940,WQ000146,Assam,Urban,Stream,Monsoon,6.47,24.29,348.65,8.39,0.51,7.55,16.13,56.92,0.14,56.97,69.4,27.35,11.65,0.04,1000,60,0,0,0,1,1
2023-01-08 02:32:21.729448629,WQ000147,Nagaland,Rural,Pond,Post-Monsoon,7.89,9.39,256.24,4.9,2.15,128.93,381.79,8.43,0.12,18.0,55.6,24.01,8.88,1.15,50,100,1,1,0,0,1
2023-01-08 03:42:26.809787319,WQ000148,Tripura,Rural,River,Post-Monsoon,6.72,13.78,529.46,6.75,2.07,27.49,92.17,0.25,0.06,28.66,94.28,27.91,6.98,0.66,50,60,0,0,0,0,0
2023-01-08 04:52:31.890126008,WQ000149,Assam,Urban,Hand Pump,Pre-Monsoon,7.38,7.47,507.66,3.25,6.67,51.49,154.16,5.19,0.15,28.74,77.74,29.59,3.44,0.22,100,40,0,0,0,0,0
2023-01-08 06:02:36.970464697,WQ000150,Assam,Rural,River,Winter,7.47,1.39,174.54,5.03,0.59,13.4,38.37,1.76,0.57,86.15,103.27,19.46,3.42,1.52,500,80,0,0,0,0,0
2023-01-08 07:12:42.050803386,WQ000151,Arunachal Pradesh,Rural,Stream,Pre-Monsoon,7.69,0.61,548.25,8.26,5.3,11.4,38.22,8.44,0.17,37.03,73.87,26.91,6.2,1.01,200,100,0,0,0,0,0
2023-01-08 08:22:47.131142076,WQ000152,Assam,Urban,Stream,Pre-Monsoon,6.63,2.66,207.18,7.47,6.57,8.94,25.6,5.16,0.28,35.05,166.2,27.08,10.14,1.35,200,80,0,0,0,0,0
2023-01-08 09:32:52.211480765,WQ000153,Assam,Urban,Pond,Winter,7.71,11.79,403.07,7.1,5.47,6.85,23.37,8.96,1.08,33.27,72.15,17.09,0.25,0.22,500,100,0,0,0,0,0
2023-01-08 10:42:57.291819454,WQ000154,Tripura,Rural,River,Pre-Monsoon,6.65,0.15,235.75,6.42,0.57,8.13,25.21,30.14,0.68,75.76,20.36,22.83,3.6,0.87,100,20,0,0,0,0,0
2023-01-08 11:53:02.372158143,WQ000155,Arunachal Pradesh,Rural,Pond,Pre-Monsoon,7.58,1.14,372.97,4.19,1.08,106.0,240.31,0.02,2.67,51.29,110.81,23.58,0.72,0.02,100,40,1,1,1,1,1
2023-01-08 13:03:07.452496833,WQ000156,Assam,Rural,Pond,Post-Monsoon,6.99,0.79,366.19,3.89,1.52,34.86,73.58,12.57,0.06,23.95,143.87,28.96,0.32,0.76,200,40,0,0,0,0,0
2023-01-08 14:13:12.532835522,WQ000157,Manipur,Rural,Well,Post-Monsoon,5.54,0.27,662.5,7.04,0.5,13.34,43.77,7.53,0.14,87.6,30.4,24.06,4.83,1.1,1000,40,0,0,0,0,0
2023-01-08 15:23:17.613174211,WQ000158,Manipur,Rural,Stream,Monsoon,6.01,29.09,122.94,6.7,0.62,15.72,46.21,27.83,0.73,57.02,115.22,25.57,14.06,0.18,500,20,0,1,0,1,1
2023-01-08 16:33:22.693512900,WQ000159,Assam,Rural,Stream,Monsoon,7.28,5.74,242.12,8.97,3.05,45.94,142.84,0.17,0.18,94.03,79.54,29.24,0.28,0.01,100,60,1,0,0,0,1
2023-01-08 17:43:27.773851590,WQ000160,Manipur,Rural,Well,Pre-Monsoon,6.76,9.14,284.84,7.28,2.4,26.33,54.43,10.69,0.14,33.36,84.67,24.79,3.84,1.26,200,20,0,0,0,0,0
2023-01-08 18:53:32.854190279,WQ000161,Meghalaya,Rural,River,Monsoon,7.57,2.68,396.04,4.33,8.17,257.79,540.17,43.57,0.58,20.42,30.07,24.18,1.4,0.01,100,60,1,1,1,1,1
2023-01-08 20:03:37.934528968,WQ000162,Nagaland,Rural,Hand Pump,Winter,6.03,3.68,306.32,8.3,0.52,23.57,78.61,10.82,0.12,43.0,124.09,15.69,1.63,0.11,200,20,0,0,0,0,0
2023-01-08 21:13:43.014867657,WQ000163,Nagaland,Rural,Spring,Monsoon,7.16,2.17,50.0,7.35,2.04,84.71,196.13,3.88,0.03,5.0,115.87,22.18,7.9,0.7,100,100,1,1,0,0,1
2023-01-08 22:23:48.095206347,WQ000164,Tripura,Rural,River,Monsoon,6.56,0.1,453.18,4.19,0.5,50.35,160.07,2.68,0.13,5.0,32.22,27.62,1.74,0.12,200,40,0,0,0,0,0
2023-01-08 23:33:53.175545036,WQ000165,Assam,Rural,Hand Pump,Post-Monsoon,6.8,6.65,536.87,4.32,2.44,80.22,167.54,24.04,0.06,36.43,27.35,21.99,2.21,1.13,200,20,1,0,0,0,1
2023-01-09 00:43:58.255883725,WQ000166,Mizoram,Rural,Spring,Post-Monsoon,6.06,4.59,410.56,5.82,0.5,14.14,42.73,8.37,0.09,55.42,43.38,26.68,2.82,1.57,1000,100,0,0,0,0,0
2023-01-09 01:54:03.336222414,WQ000167,Meghalaya,Rural,Spring,Post-Monsoon,7.17,3.77,286.1,5.92,0.5,40.96,135.86,4.03,0.6,49.92,62.01,28.05,2.72,0.39,100,80,0,0,0,0,0
2023-01-09 03:04:08.416561104,WQ000168,Assam,Rural,Spring,Pre-Monsoon,6.19,0.57,378.66,7.73,1.62,12.78,37.25,25.0,0.07,34.35,104.43,26.21,2.21,0.1,200,40,0,0,0,0,0
2023-01-09 04:14:13.496899793,WQ000169,Assam,Rural,Pond,Winter,6.49,6.21,179.64,8.74,1.15,177.49,614.17,8.18,0.31,51.04,62.97,14.8,20.32,0.29,200,60,1,1,1,0,1
2023-01-09 05:24:18.577238482,WQ000170,Nagaland,Rural,Stream,Pre-Monsoon,6.89,10.6,498.56,6.0,1.68,12.5,32.01,9.82,1.07,5.22,84.37,22.75,18.8,0.27,500,80,0,0,0,0,0
2023-01-09 06:34:23.657577171,WQ000171,Manipur,Rural,Spring,Pre-Monsoon,6.71,0.49,419.65,7.73,0.5,7.1,14.51,14.46,0.05,79.8,133.64,28.91,3.05,0.06,100,60,0,0,0,0,0
2023-01-09 07:44:28.737915861,WQ000172,Assam,Rural,Spring,Post-Monsoon,7.82,3.73,275.32,6.21,0.5,91.98,285.32,8.54,0.3,11.79,15.0,29.64,3.35,0.22,200,80,0,0,0,0,0
2023-01-09 08:54:33.818254550,WQ000173,Tripura,Rural,Well,Monsoon,5.0,6.53,361.48,9.55,0.5,159.45,441.36,5.46,2.89,48.8,121.28,27.52,1.26,0.58,500,100,1,1,1,1,1
2023-01-09 10:04:38.898593239,WQ000174,Assam,Rural,Well,Winter,6.86,15.57,494.39,5.47,0.5,37.39,112.9,2.14,0.97,91.11,100.09,18.39,10.0,0.07,50,60,0,0,0,0,0
2023-01-09 11:14:43.978931928,WQ000175,Nagaland,Urban,Well,Pre-Monsoon,6.71,2.13,513.03,2.03,2.37,9.66,32.98,7.57,0.07,57.81,100.34,25.16,3.04,0.31,50,40,0,1,0,0,1
2023-01-09 12:24:49.059270618,WQ000176,Assam,Rural,Stream,Winter,6.99,20.21,339.59,8.0,1.63,13.16,31.28,0.4,0.01,104.52,131.05,16.79,7.55,0.71,500,40,0,0,0,0,0
2023-01-09 13:34:54.139609307,WQ000177,Manipur,Rural,Stream,Monsoon,6.16,30.85,650.52,9.85,1.1,88.76,205.16,43.58,0.2,16.52,79.9,24.83,19.63,1.65,200,20,1,1,0,1,1
2023-01-09 14:44:59.219947996,WQ000178,Meghalaya,Rural,Hand Pump,Winter,7.82,0.74,541.53,1.72,0.5,5.43,14.2,7.87,1.19,5.0,45.04,14.36,2.29,0.09,1000,60,0,0,0,0,0
2023-01-09 15:55:04.300286685,WQ000179,Arunachal Pradesh,Rural,Hand Pump,Post-Monsoon,6.79,4.59,423.91,8.74,5.51,15.37,44.2,18.7,0.03,81.07,116.74,23.56,2.82,0.19,100,60,0,0,0,0,0
2023-01-09 17:05:09.380625375,WQ000180,Assam,Rural,Well,Post-Monsoon,7.11,7.33,294.64,4.68,2.77,173.41,571.24,18.19,0.16,36.45,118.22,27.11,9.9,0.27,200,80,1,1,1,0,1
2023-01-09 18:15:14.460964064,WQ000181,Meghalaya,Rural,River,Pre-Monsoon,7.71,6.29,298.88,1.0,2.79,36.9,106.07,25.14,1.14,33.2,134.56,19.64,3.61,0.87,100,60,0,0,0,0,0
2023-01-09 19:25:19.541302753,WQ000182,Assam,Rural,Pond,Winter,7.04,7.96,378.08,10.42,1.04,9.9,31.91,3.16,0.38,48.73,122.04,14.0,1.07,0.41,50,40,0,0,0,0,0
2023-01-09 20:35:24.621641442,WQ000183,Arunachal Pradesh,Rural,River,Pre-Monsoon,5.98,3.89,334.56,8.44,6.25,65.47,189.59,1.09,0.07,69.39,70.01,28.71,6.7,0.42,2000,40,0,1,0,1,1
2023-01-09 21:45:29.701980132,WQ000184,Arunachal Pradesh,Rural,River,Pre-Monsoon,6.66,16.46,588.05,4.32,1.02,0.88,2.78,1.05,0.37,46.01,110.22,28.94,1.2,0.46,100,20,0,0,0,1,1
2023-01-09 22:55:34.782318821,WQ000185,Assam,Rural,Hand Pump,Post-Monsoon,6.9,2.21,218.82,3.71,2.94,125.02,401.98,2.35,0.14,19.77,106.31,26.33,21.88,0.26,1000,40,1,1,1,1,1
2023-01-10 00:05:39.862657510,WQ000186,Nagaland,Rural,Well,Monsoon,5.28,1.73,420.8,5.31,7.01,251.76,879.8,5.6,0.05,55.3,147.8,20.23,0.32,2.39,200,40,1,1,1,1,1
2023-01-10 01:15:44.942996199,WQ000187,Mizoram,Rural,River,Monsoon,6.03,66.77,69.75,8.79,14.36,27.92,84.41,6.59,0.82,7.05,58.25,22.16,0.55,1.19,500,20,1,1,1,1,1
2023-01-10 02:25:50.023334889,WQ000188,Tripura,Rural,Well,Post-Monsoon,6.95,7.39,402.8,5.53,0.64,28.01,59.54,0.02,0.48,5.0,37.34,24.16,7.06,0.29,200,40,0,0,0,0,0
2023-01-10 03:35:55.103673578,WQ000189,Tripura,Rural,Pond,Monsoon,8.21,18.84,472.07,2.66,5.68,9.96,32.27,5.05,2.49,46.26,97.1,26.62,1.49,0.38,200,80,1,0,0,0,1
2023-01-10 04:46:00.184012267,WQ000190,Assam,Rural,Hand Pump,Post-Monsoon,7.3,11.91,551.65,8.09,3.49,13.61,40.27,21.73,0.26,14.28,82.05,20.33,12.16,0.05,200,80,0,0,0,0,0
2023-01-10 05:56:05.264350956,WQ000191,Assam,Urban,Well,Post-Monsoon,7.13,3.83,267.2,6.5,0.5,36.41,85.39,4.22,0.38,37.34,161.37,28.03,36.3,0.66,100,80,0,0,0,0,0
2023-01-10 07:06:10.344689646,WQ000192,Arunachal Pradesh,Rural,River,Pre-Monsoon,8.35,3.42,250.32,2.72,0.54,28.89,79.92,8.55,0.09,5.0,180.52,26.7,5.36,1.08,50,40,0,0,0,0,0
2023-01-10 08:16:15.425028335,WQ000193,Arunachal Pradesh,Rural,Hand Pump,Monsoon,7.07,52.13,493.27,4.11,2.0,2.22,7.23,19.53,0.97,70.75,136.76,22.54,1.18,0.82,50,60,0,0,0,0,0
2023-01-10 09:26:20.505367024,WQ000194,Nagaland,Rural,Spring,Post-Monsoon,7.58,3.42,517.3,6.42,1.99,8.94,20.44,1.98,0.13,11.21,110.66,21.21,8.54,0.29,100,40,0,0,0,0,0
2023-01-10 10:36:25.585705713,WQ000195,Meghalaya,Rural,Hand Pump,Post-Monsoon,6.67,0.57,318.21,5.19,4.31,126.93,376.57,7.89,0.16,38.56,88.19,29.38,10.61,0.81,100,80,0,0,0,0,0
2023-01-10 11:46:30.666044403,WQ000196,Meghalaya,Rural,Pond,Pre-Monsoon,5.99,2.58,75.67,7.35,1.59,155.89,537.31,1.04,1.27,57.04,91.7,27.07,7.56,1.12,100,80,1,1,1,1,1
2023-01-10 12:56:35.746383092,WQ000197,Manipur,Rural,Hand Pump,Pre-Monsoon,7.21,14.47,201.77,7.7,3.54,47.22,134.64,15.08,0.7,35.43,117.59,23.89,5.62,0.85,50,80,0,0,0,0,0
2023-01-10 14:06:40.826721781,WQ000198,Arunachal Pradesh,Urban,Pond,Monsoon,8.06,1.75,337.05,6.25,18.0,61.3,213.25,12.11,0.28,24.47,124.05,25.44,9.77,0.89,500,40,1,1,1,0,1
2023-01-10 15:16:45.907060470,WQ000199,Arunachal Pradesh,Rural,Spring,Post-Monsoon,8.21,8.83,151.48,7.59,8.43,5.74,18.94,3.16,0.04,82.75,88.97,27.18,7.17,1.1,200,60,0,0,0,0,0
2023-01-10 16:26:50.987399160,WQ000200,Mizoram,Rural,Pond,Post-Monsoon,7.53,2.17,452.02,6.44,2.19,160.13,413.91,9.45,0.33,70.52,72.18,25.12,4.77,0.13,100,80,1,1,1,0,1
2023-01-10 17:36:56.067737849,WQ000201,Nagaland,Rural,Spring,Monsoon,6.05,23.97,241.83,7.09,4.1,11.63,25.52,3.24,0.83,100.5,119.52,26.6,7.96,0.64,100,40,0,1,1,0,1
2023-01-10 18:47:01.148076538,WQ000202,Assam,Rural,Well,Post-Monsoon,5.76,5.06,339.87,5.59,1.17,79.19,249.81,4.27,1.88,9.64,86.28,27.97,2.23,0.92,100,80,0,0,0,0,0
2023-01-10 19:57:06.228415227,WQ000203,Assam,Rural,Spring,Winter,6.34,7.09,503.27,5.66,4.26,2.04,6.42,13.34,0.01,17.18,75.47,14.0,4.09,0.62,1000,40,0,0,0,0,0
2023-01-10 21:07:11.308753917,WQ000204,Arunachal Pradesh,Rural,Hand Pump,Monsoon,6.77,4.88,401.47,7.81,2.84,91.53,294.54,15.61,0.12,47.52,180.75,26.22,5.99,0.03,50,60,1,1,0,0,1
2023-01-10 22:17:16.389092606,WQ000205,Nagaland,Rural,Spring,Post-Monsoon,6.62,1.29,622.21,5.83,1.58,15.31,31.47,1.88,0.39,73.53,149.48,29.66,2.9,1.92,50,80,0,0,0,0,0
2023-01-10 23:27:21.469431295,WQ000206,Assam,Rural,River,Winter,7.8,0.46,545.69,6.19,1.85,29.58,102.27,16.49,0.28,14.69,140.89,17.05,4.29,0.5,50,80,0,0,0,0,0
2023-01-11 00:37:26.549769984,WQ000207,Assam,Rural,Hand Pump,Winter,5.81,12.22,204.56,4.23,1.67,3.94,9.38,2.79,1.53,104.68,144.3,18.43,3.91,0.32,50,20,0,0,0,0,0
2023-01-11 01:47:31.630108674,WQ000208,Nagaland,Rural,Pond,Monsoon,6.5,21.69,433.01,2.26,2.96,6.24,17.56,3.78,0.36,29.45,127.58,27.86,4.97,0.35,200,80,1,1,1,0,1
2023-01-11 02:57:36.710447363,WQ000209,Assam,Rural,River,Pre-Monsoon,6.39,2.43,371.41,5.68,3.4,74.25,165.67,21.34,1.18,50.63,34.72,22.21,2.11,0.45,100,40,0,0,0,1,1
2023-01-11 04:07:41.790786052,WQ000210,Assam,Rural,Hand Pump,Winter,7.79,12.69,516.2,6.1,1.88,124.06,288.39,12.33,0.76,76.18,15.0,14.0,1.56,0.06,1000,20,0,1,0,1,1
2023-01-11 05:17:46.871124741,WQ000211,Tripura,Urban,Pond,Monsoon,7.03,31.39,423.27,7.55,8.32,170.39,378.36,20.58,0.2,22.53,136.65,23.02,16.64,0.32,100,60,1,1,1,1,1
2023-01-11 06:27:51.951463430,WQ000212,Manipur,Rural,Stream,Pre-Monsoon,6.34,1.04,280.04,7.72,8.19,27.76,93.92,0.2,0.17,5.0,47.02,27.93,5.79,1.6,500,40,0,0,0,0,0
2023-01-11 07:37:57.031802120,WQ000213,Nagaland,Urban,Well,Pre-Monsoon,7.68,8.75,416.65,3.06,4.74,25.26,65.58,22.17,0.16,96.75,60.48,29.35,3.41,0.1,200,100,0,0,0,0,0
2023-01-11 08:48:02.112140809,WQ000214,Assam,Rural,Hand Pump,Post-Monsoon,5.7,2.42,298.34,5.45,0.59,99.68,260.96,17.29,0.95,53.36,90.69,26.33,1.82,0.3,100,40,1,0,0,0,1
2023-01-11 09:58:07.192479498,WQ000215,Manipur,Rural,Hand Pump,Monsoon,5.17,11.02,259.52,3.36,0.55,13.91,45.3,3.11,0.02,68.48,137.58,22.89,1.78,0.85,100,60,0,0,0,0,0
2023-01-11 11:08:12.272818187,WQ000216,Assam,Rural,River,Winter,6.29,3.94,334.41,3.87,18.0,65.87,149.76,36.8,0.09,43.06,88.06,19.41,0.81,0.13,200,60,0,0,0,0,0
2023-01-11 12:18:17.353156877,WQ000217,Meghalaya,Urban,River,Monsoon,5.01,16.04,384.83,6.09,3.12,220.18,747.44,7.5,0.16,109.77,115.0,26.49,6.28,0.34,100,40,1,1,1,1,1
2023-01-11 13:28:22.433495566,WQ000218,Manipur,Rural,River,Post-Monsoon,6.91,2.98,532.03,6.53,3.03,27.59,56.69,1.86,0.39,5.0,129.15,26.76,2.65,0.76,200,60,0,0,0,0,0
2023-01-11 14:38:27.513834255,WQ000219,Nagaland,Rural,Stream,Pre-Monsoon,6.94,0.53,280.47,7.26,1.98,7.65,25.75,50.05,0.3,16.11,103.74,29.26,0.66,0.07,200,80,0,0,0,0,0
2023-01-11 15:48:32.594172944,WQ000220,Mizoram,Rural,Stream,Monsoon,6.28,19.54,81.67,9.1,3.04,40.78,110.41,17.7,0.21,56.67,69.34,28.01,2.21,0.34,50,80,1,0,0,0,1
2023-01-11 16:58:37.674511634,WQ000221,Nagaland,Urban,Pond,Monsoon,7.03,56.58,322.41,6.1,2.57,91.26,217.5,5.58,2.01,5.0,129.58,21.2,5.77,1.0,500,80,1,1,0,0,1
2023-01-11 18:08:42.754850323,WQ000222,Tripura,Urban,Hand Pump,Winter,6.42,7.72,385.89,3.25,8.68,10.45,36.52,10.47,0.39,20.59,46.39,17.94,7.38,0.99,500,60,0,0,0,0,0
2023-01-11 19:18:47.835189012,WQ000223,Assam,Urban,Pond,Pre-Monsoon,5.96,5.43,375.53,5.23,1.37,257.84,656.52,45.44,0.19,41.65,139.69,29.77,1.02,0.74,1000,60,1,1,1,1,1
2023-01-11 20:28:52.915527701,WQ000224,Meghalaya,Urban,River,Post-Monsoon,6.36,1.25,314.48,3.36,18.0,28.48,85.16,8.03,1.13,5.91,116.66,33.0,15.56,0.7,500,40,0,0,0,0,0
2023-01-11 21:38:57.995866391,WQ000225,Assam,Rural,Well,Post-Monsoon,6.02,6.87,482.95,1.84,2.69,9.56,24.9,11.09,1.08,26.8,70.1,29.59,16.67,0.59,200,40,0,1,0,0,1
2023-01-11 22:49:03.076205080,WQ000226,Assam,Rural,Stream,Monsoon,6.11,16.53,393.73,5.77,0.5,26.95,87.64,6.06,0.1,5.0,37.71,26.23,11.75,0.12,50,100,0,0,0,0,0
2023-01-11 23:59:08.156543769,WQ000227,Arunachal Pradesh,Rural,Pond,Post-Monsoon,7.48,6.75,434.42,7.31,1.71,109.1,356.13,30.04,1.94,42.56,84.81,26.1,1.31,0.11,200,60,1,1,0,1,1
2023-01-12 01:09:13.236882458,WQ000228,Meghalaya,Rural,Pond,Monsoon,5.19,39.0,92.83,5.15,1.42,229.76,549.32,25.91,0.61,51.94,15.0,27.96,1.94,0.05,50,60,1,1,1,1,1
2023-01-12 02:19:18.317221148,WQ000229,Arunachal Pradesh,Rural,Spring,Post-Monsoon,6.73,8.82,325.69,7.31,7.6,15.08,37.98,37.1,0.57,35.26,113.08,23.49,2.33,0.23,100,60,0,0,0,0,0
2023-01-12 03:29:23.397559837,WQ000230,Nagaland,Urban,River,Monsoon,7.37,26.77,330.52,3.26,1.48,3.34,9.93,2.93,0.52,68.34,79.73,29.49,37.26,0.18,500,20,1,1,1,1,1
2023-01-12 04:39:28.477898526,WQ000231,Mizoram,Rural,Pond,Post-Monsoon,7.86,2.63,585.75,7.22,1.76,16.96,55.12,6.97,0.41,78.58,45.48,27.66,0.36,1.03,100,20,0,1,0,0,1
2023-01-12 05:49:33.558237215,WQ000232,Tripura,Rural,Hand Pump,Post-Monsoon,6.45,2.21,335.13,5.85,3.6,0.01,0.04,12.01,0.22,5.0,38.32,18.21,13.13,0.67,500,80,0,0,0,0,0
2023-01-12 06:59:38.638575905,WQ000233,Nagaland,Urban,Pond,Pre-Monsoon,8.77,1.62,257.58,3.01,0.5,151.09,411.88,17.27,0.07,60.55,165.81,23.84,7.58,0.62,500,40,1,1,1,1,1
2023-01-12 08:09:43.718914594,WQ000234,Tripura,Rural,Hand Pump,Pre-Monsoon,6.16,10.55,249.36,6.13,0.58,9.98,34.72,34.23,0.16,59.61,83.94,27.22,21.22,0.42,2000,40,0,0,0,1,1
2023-01-12 09:19:48.799253283,WQ000235,Assam,Rural,Hand Pump,Monsoon,6.42,20.99,487.09,6.25,2.99,100.62,221.86,5.32,0.0,89.55,34.97,29.11,35.02,0.44,100,100,1,1,0,1,1
2023-01-12 10:29:53.879591972,WQ000236,Manipur,Rural,River,Winter,6.06,2.93,268.74,4.49,0.5,87.22,264.31,2.97,1.2,27.94,144.91,17.8,2.78,0.07,2000,80,0,0,0,0,0
2023-01-12 11:39:58.959930662,WQ000237,Assam,Rural,Hand Pump,Monsoon,6.95,2.66,230.59,2.46,0.95,19.22,51.19,10.8,0.78,48.65,81.17,28.42,18.75,0.83,50,80,0,0,0,0,0
2023-01-12 12:50:04.040269351,WQ000238,Assam,Rural,Stream,Pre-Monsoon,9.0,13.13,478.34,6.45,1.51,58.08,116.96,60.0,0.31,40.48,99.52,28.12,7.03,0.12,200,60,0,0,0,0,0
